date,av_sentiment_avg,av_sentiment_std,av_bullish_ratio,av_bearish_ratio,news_count,candidates_count,negation_filtered,gpt_interpreted,gpt_calls_new,active_events_count,event_adjustment,conflicts_count,conflict_penalty,sanity_corrections,active_events,has_war,has_rate_hike,has_rate_cut,has_rate_event,has_geopolitical,has_tariff,has_export_ban,has_earnings_shock,has_oil_surge,has_banking_crisis,has_inflation,has_fed_statement
2022-06-16,0.2345,0.265,0.624,0.09,290,5,0,5,4,3,-14.7,0,0,0,"금리정책_인상,지정학_긴장,유가급등",0,1,0,1,1,0,0,0,1,0,0,0
2022-06-17,0.1856,0.264,0.577,0.11,182,4,0,4,3,1,-5.0,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-06-18,0.1148,0.2193,0.457,0.143,35,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,0.1921,0.2982,0.562,0.094,32,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,0.1917,0.3006,0.583,0.141,163,2,0,2,0,1,-5.9,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-06-21,0.2208,0.2659,0.628,0.092,282,4,0,4,2,3,-13.9,0,0,0,"지정학_긴장,전쟁,금리정책_인상",1,1,0,1,1,0,0,0,0,0,0,0
2022-06-22,0.1669,0.2992,0.555,0.158,265,2,0,2,1,1,-5.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-06-23,0.2279,0.2845,0.635,0.11,263,5,0,5,2,3,-12.5,0,0,0,"금리정책_인상,전쟁,지정학_긴장",1,1,0,1,1,0,0,0,0,0,0,0
2022-06-24,0.2006,0.2795,0.567,0.104,201,2,0,2,1,1,-5.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-06-25,0.2003,0.3607,0.567,0.133,30,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,0.2,0.2642,0.7,0.1,20,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,0.1937,0.2902,0.6,0.127,205,2,0,2,1,2,-5.5,0,0,0,"실적쇼크,금리정책_인상",0,1,0,1,0,0,0,1,0,0,0,0
2022-06-28,0.2415,0.2467,0.678,0.064,267,2,0,2,2,2,-5.0,0,0,0,"유가급등,금리정책_인상",0,1,0,1,0,0,0,0,1,0,0,0
2022-06-29,0.1994,0.2958,0.622,0.138,246,4,0,4,4,4,-10.5,0,0,0,"지정학_긴장,관세,금리정책_인상,수출규제",0,1,0,1,1,1,1,0,0,0,0,0
2022-06-30,0.2032,0.2853,0.596,0.109,265,2,0,2,1,2,0.0,0,0,0,"지정학_긴장,금리정책_인하",0,0,1,1,1,0,0,0,0,0,0,0
2022-07-01,0.1695,0.295,0.555,0.138,218,3,0,3,2,1,-13.8,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-07-02,0.15,0.2889,0.615,0.154,26,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,0.2655,0.2896,0.7,0.1,30,1,0,1,0,1,-2.9,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2022-07-04,0.285,0.2545,0.72,0.024,82,2,0,2,1,2,-5.5,0,0,0,"지정학_긴장,실적쇼크",0,0,0,0,1,0,0,1,0,0,0,0
2022-07-05,0.2385,0.2688,0.65,0.087,254,3,0,3,3,2,-7.6,0,0,0,"전쟁,금리정책_인상",1,1,0,1,0,0,0,0,0,0,0,0
2022-07-06,0.2207,0.2799,0.625,0.098,256,2,0,2,1,2,-7.1,0,0,0,"전쟁,인플레이션",1,0,0,0,0,0,0,0,0,0,1,0
2022-07-07,0.2133,0.2592,0.608,0.11,255,2,0,2,1,2,-8.9,0,0,1,"관세,유가급등",0,0,0,0,0,1,0,0,1,0,0,0
2022-07-08,0.1661,0.299,0.552,0.151,172,2,0,2,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09,0.0997,0.3094,0.415,0.171,41,2,0,2,1,2,-5.5,0,0,0,"금리정책_인상,전쟁",1,1,0,1,0,0,0,0,0,0,0,0
2022-07-10,0.2314,0.3163,0.639,0.111,36,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,0.1712,0.3145,0.545,0.156,244,1,0,1,1,1,-2.5,0,0,0,유가급등,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-12,0.2107,0.2816,0.599,0.093,312,3,0,3,1,2,-8.0,0,0,0,"지정학_긴장,유가급등",0,0,0,0,1,0,0,0,1,0,0,0
2022-07-13,0.1986,0.2877,0.622,0.126,278,5,0,5,2,3,-9.0,1,-2,0,"금리정책_인하,인플레이션,금리정책_인상",0,1,1,1,0,0,0,0,0,0,1,0
2022-07-14,0.1468,0.3215,0.489,0.187,268,7,0,7,2,4,-20.2,0,0,0,"금리정책_인상,전쟁,인플레이션,실적쇼크",1,1,0,1,0,0,0,1,0,0,1,0
2022-07-15,0.2059,0.2924,0.61,0.138,218,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,0.1875,0.3568,0.583,0.139,36,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-17,0.2165,0.2855,0.658,0.132,38,1,0,1,0,1,-7.0,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-07-18,0.2183,0.2736,0.636,0.105,294,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2022-07-19,0.2419,0.2837,0.647,0.1,309,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,0.1983,0.3059,0.628,0.121,290,4,0,4,2,3,-8.0,0,0,0,"금리정책_인상,관세,실적쇼크",0,1,0,1,0,1,0,1,0,0,0,0
2022-07-21,0.217,0.2842,0.61,0.086,326,2,0,2,1,1,-5.0,0,0,0,전쟁,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,0.1617,0.3009,0.533,0.156,225,3,0,3,2,3,-5.6,0,0,1,"금리정책_인상,유가급등,전쟁",1,1,0,1,0,0,0,0,1,0,0,0
2022-07-23,0.148,0.28,0.514,0.171,35,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,0.1138,0.2798,0.553,0.158,38,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,0.2208,0.2422,0.621,0.076,327,5,0,5,4,3,-11.8,0,0,0,"지정학_긴장,인플레이션,금리정책_인상",0,1,0,1,1,0,0,0,0,0,1,0
2022-07-26,0.1891,0.2876,0.552,0.125,281,5,0,5,1,3,-7.6,0,0,0,"금리정책_인하,실적쇼크,지정학_긴장",0,0,1,1,1,0,0,1,0,0,0,0
2022-07-27,0.1862,0.3015,0.551,0.128,336,5,0,5,2,3,-13.7,0,0,0,"금리정책_인상,실적쇼크,전쟁",1,1,0,1,0,0,0,1,0,0,0,0
2022-07-28,0.2103,0.2999,0.608,0.146,342,6,0,6,3,4,-11.3,0,0,0,"실적쇼크,은행위기,금리정책_인상,전쟁",1,1,0,1,0,0,0,1,0,1,0,0
2022-07-29,0.1613,0.2667,0.51,0.136,257,7,0,7,3,5,-15.0,1,-2,0,"은행위기,금리정책_인상,전쟁,지정학_긴장,금리정책_인하",1,1,1,1,1,0,0,0,0,1,0,0
2022-07-30,0.1212,0.3374,0.472,0.222,36,1,0,1,0,1,-2.9,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-07-31,0.1351,0.2762,0.468,0.149,47,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,0.2,0.2678,0.59,0.115,305,4,0,4,4,4,-12.5,0,0,0,"지정학_긴장|유가급등,수출규제,지정학_긴장,실적쇼크",0,0,0,0,1,0,1,1,1,0,0,0
2022-08-02,0.1942,0.294,0.589,0.129,326,6,0,6,5,3,-9.0,0,0,0,"지정학_긴장,유가급등,실적쇼크",0,0,0,0,1,0,0,1,1,0,0,0
2022-08-03,0.1873,0.2981,0.559,0.131,320,4,0,4,4,3,-10.5,0,0,0,"수출규제,지정학_긴장,유가급등",0,0,0,0,1,0,1,0,1,0,0,0
2022-08-04,0.2223,0.2711,0.654,0.099,332,11,0,11,6,6,-30.0,0,0,0,"금리정책_인상,전쟁,인플레이션,지정학_긴장,실적쇼크,유가급등",1,1,0,1,1,0,0,1,1,0,1,0
2022-08-05,0.1734,0.3019,0.602,0.147,211,6,0,6,4,4,-5.5,0,0,0,"금리정책_인상,실적쇼크,전쟁,지정학_긴장",1,1,0,1,1,0,0,1,0,0,0,0
2022-08-06,0.0571,0.3492,0.471,0.294,34,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-07,0.1314,0.2707,0.526,0.184,38,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-08,0.2009,0.2587,0.535,0.092,325,7,0,7,4,4,-13.0,0,0,0,"금리정책_인상,실적쇼크,수출규제,지정학_긴장",0,1,0,1,1,0,1,1,0,0,0,0
2022-08-09,0.1603,0.304,0.566,0.163,320,4,0,4,1,2,-8.4,0,0,0,"금리정책_인상,실적쇼크",0,1,0,1,0,0,0,1,0,0,0,0
2022-08-10,0.1567,0.3211,0.553,0.165,266,5,0,5,1,4,-6.1,0,0,0,"전쟁,금리정책_인하,실적쇼크,유가급등",1,0,1,1,0,0,0,1,1,0,0,0
2022-08-11,0.1768,0.2954,0.582,0.156,263,1,0,1,1,1,-3.6,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-12,0.1682,0.2839,0.549,0.158,184,2,0,2,1,2,-5.0,0,0,0,"지정학_긴장,인플레이션",0,0,0,0,1,0,0,0,0,0,1,0
2022-08-13,0.2579,0.2924,0.625,0.125,32,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-14,0.1746,0.3024,0.571,0.179,28,2,0,2,1,2,0.0,0,0,0,"전쟁,금리정책_인하",1,0,1,1,0,0,0,0,0,0,0,0
2022-08-15,0.2139,0.2763,0.66,0.117,247,1,0,1,0,1,-2.9,0,0,0,전쟁,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-16,0.2261,0.2511,0.677,0.083,254,4,0,4,4,2,-9.3,0,0,0,"수출규제,금리정책_인상",0,1,0,1,0,0,1,0,0,0,0,0
2022-08-17,0.1877,0.2894,0.534,0.11,236,6,0,6,5,2,-11.3,0,0,0,"금리정책_인상,은행위기",0,1,0,1,0,0,0,0,0,1,0,0
2022-08-18,0.1929,0.2765,0.604,0.118,255,8,0,8,7,6,-15.8,0,0,0,"지정학_긴장,관세,수출규제,전쟁,금리정책_인상,인플레이션",1,1,0,1,1,1,1,0,0,0,1,0
2022-08-19,0.1881,0.3088,0.547,0.132,212,5,0,5,5,3,-10.9,0,0,1,"금리정책_인상,전쟁,지정학_긴장",1,1,0,1,1,0,0,0,0,0,0,0
2022-08-20,0.0846,0.3949,0.524,0.238,21,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-21,0.1976,0.2689,0.571,0.107,28,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-22,0.2322,0.2844,0.617,0.086,243,2,0,2,2,2,-5.0,0,0,0,"은행위기,금리정책_인상",0,1,0,1,0,0,0,0,0,1,0,0
2022-08-23,0.225,0.2804,0.643,0.118,272,7,1,7,4,3,-13.4,0,0,0,"금리정책_인상,유가급등,실적쇼크",0,1,0,1,0,0,0,1,1,0,0,0
2022-08-24,0.2078,0.2623,0.623,0.111,289,5,0,5,4,3,-14.1,0,0,1,"실적쇼크,전쟁,금리정책_인상",1,1,0,1,0,0,0,1,0,0,0,0
2022-08-25,0.2076,0.2841,0.61,0.131,305,6,0,6,4,2,-2.7,0,0,0,"지정학_긴장,금리정책_인하",0,0,1,1,1,0,0,0,0,0,0,0
2022-08-26,0.1737,0.3032,0.517,0.143,238,2,0,2,1,1,-5.5,0,0,0,전쟁,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-27,0.2459,0.2729,0.61,0.098,41,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-28,0.1792,0.2984,0.414,0.103,29,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-29,0.2127,0.2998,0.637,0.117,223,3,0,3,0,2,-2.5,0,0,0,"실적쇼크,금리정책_인상",0,1,0,1,0,0,0,1,0,0,0,0
2022-08-30,0.2224,0.3009,0.627,0.108,287,4,0,4,2,3,-10.3,0,0,0,"지정학_긴장,실적쇼크,금리정책_인상",0,1,0,1,1,0,0,1,0,0,0,0
2022-08-31,0.213,0.278,0.621,0.096,272,6,0,6,5,5,-15.4,0,0,0,"금리정책_인상,수출규제,실적쇼크,전쟁,지정학_긴장",1,1,0,1,1,0,1,1,0,0,0,0
2022-09-01,0.2219,0.2779,0.623,0.102,324,3,0,3,2,2,-9.9,0,0,0,"금리정책_인상,수출규제",0,1,0,1,0,0,1,0,0,0,0,0
2022-09-02,0.2159,0.3071,0.636,0.124,209,8,0,8,4,5,-20.2,0,0,0,"유가급등,금리정책_인상,전쟁,인플레이션,지정학_긴장",1,1,0,1,1,0,0,0,1,0,1,0
2022-09-03,0.2441,0.2312,0.682,0.045,22,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-04,0.0853,0.3508,0.516,0.258,31,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-05,0.1618,0.3155,0.596,0.157,89,4,0,4,3,3,-7.6,0,0,0,"은행위기,유가급등,지정학_긴장",0,0,0,0,1,0,0,0,1,1,0,0
2022-09-06,0.2346,0.2665,0.65,0.102,246,3,0,3,1,2,-5.5,0,0,0,"지정학_긴장,금리정책_인상",0,1,0,1,1,0,0,0,0,0,0,0
2022-09-07,0.2241,0.2721,0.646,0.104,297,9,0,9,6,4,-21.3,0,0,0,"실적쇼크,금리정책_인상,전쟁,지정학_긴장",1,1,0,1,1,0,0,1,0,0,0,0
2022-09-08,0.2407,0.2593,0.686,0.079,280,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,0.2013,0.3173,0.638,0.152,224,4,0,4,3,3,-13.9,0,0,0,"전쟁,금리정책_인상,지정학_긴장",1,1,0,1,1,0,0,0,0,0,0,0
2022-09-10,0.1444,0.2797,0.406,0.094,32,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-11,0.231,0.2228,0.6,0.08,25,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,0.2272,0.2854,0.676,0.1,281,2,0,2,2,2,-5.0,0,0,0,"지정학_긴장,금리정책_인상",0,1,0,1,1,0,0,0,0,0,0,0
2022-09-13,0.2146,0.2772,0.606,0.108,287,4,0,4,1,1,-7.1,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-09-14,0.2067,0.2932,0.627,0.127,260,2,0,2,1,2,-4.0,0,0,0,"지정학_긴장,전쟁",1,0,0,0,1,0,0,0,0,0,0,0
2022-09-15,0.2188,0.2862,0.658,0.125,319,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-16,0.2056,0.2553,0.559,0.074,229,2,0,2,0,2,-5.9,0,0,0,"금리정책_인상,실적쇼크",0,1,0,1,0,0,0,1,0,0,0,0
2022-09-17,0.1054,0.2746,0.56,0.16,25,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-18,0.2295,0.2485,0.658,0.105,38,2,0,2,1,2,-5.5,0,0,0,"금리정책_인상,지정학_긴장",0,1,0,1,1,0,0,0,0,0,0,0
2022-09-19,0.1976,0.286,0.584,0.124,267,5,0,5,3,2,-7.6,0,0,0,"은행위기,지정학_긴장",0,0,0,0,1,0,0,0,0,1,0,0
2022-09-20,0.2128,0.3017,0.607,0.126,349,4,0,4,4,4,-12.9,0,0,0,"수출규제,유가급등,전쟁,금리정책_인상",1,1,0,1,0,0,1,0,1,0,0,0
2022-09-21,0.2232,0.278,0.647,0.098,326,7,0,7,4,4,-17.2,0,0,0,"지정학_긴장,수출규제,금리정책_인상,관세",0,1,0,1,1,1,1,0,0,0,0,0
2022-09-22,0.1894,0.2966,0.608,0.138,319,6,0,6,3,5,-20.4,0,0,0,"금리정책_인상,은행위기,인플레이션,지정학_긴장,전쟁",1,1,0,1,1,0,0,0,0,1,1,0
2022-09-23,0.1909,0.3435,0.575,0.146,212,5,0,5,2,1,-16.2,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-09-24,0.1687,0.2473,0.5,0.118,34,1,0,1,0,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2022-09-25,0.1575,0.2784,0.543,0.086,35,2,0,2,2,1,-5.9,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-09-26,0.2193,0.2767,0.622,0.09,267,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2022-09-27,0.2139,0.264,0.618,0.086,314,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-09-28,0.1802,0.3075,0.581,0.152,296,4,0,4,4,1,-7.6,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-09-29,0.1878,0.3184,0.603,0.148,310,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-30,0.1746,0.3032,0.593,0.156,243,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,0.2106,0.2763,0.66,0.14,50,1,0,1,1,1,-2.9,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-02,0.1732,0.2535,0.54,0.1,50,1,0,1,1,1,-2.5,0,0,1,전쟁,1,0,0,0,0,0,0,0,0,0,0,0
2022-10-03,0.237,0.2798,0.67,0.097,330,8,0,8,5,1,-9.2,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2022-10-04,0.2566,0.2595,0.703,0.075,347,5,0,5,4,3,-8.4,0,0,0,"금리정책_인상,은행위기,지정학_긴장",0,1,0,1,1,0,0,0,0,1,0,0
2022-10-05,0.1962,0.269,0.575,0.115,261,3,0,3,3,2,-6.7,0,0,0,"금리정책_인상,지정학_긴장",0,1,0,1,1,0,0,0,0,0,0,0
2022-10-06,0.2111,0.2983,0.616,0.127,284,4,0,4,3,3,-11.0,0,0,0,"은행위기,지정학_긴장,금리정책_인상",0,1,0,1,1,0,0,0,0,1,0,0
2022-10-07,0.1678,0.3137,0.526,0.148,230,4,0,4,3,3,-9.8,0,0,0,"수출규제,금리정책_인하,유가급등",0,0,1,1,0,0,1,0,1,0,0,0
2022-10-08,0.1586,0.2585,0.5,0.1,40,3,0,3,3,3,-8.3,0,0,0,"전쟁,금리정책_인상,수출규제",1,1,0,1,0,0,1,0,0,0,0,0
2022-10-09,0.1537,0.2798,0.486,0.114,35,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-10,0.2041,0.3076,0.617,0.131,214,2,0,2,0,1,-4.9,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-11,0.2398,0.2827,0.689,0.102,392,5,0,5,3,2,-2.4,0,0,0,"금리정책_인하,수출규제",0,0,1,1,0,0,1,0,0,0,0,0
2022-10-12,0.2377,0.2842,0.685,0.094,330,9,0,9,4,4,-19.7,0,0,0,"인플레이션,금리정책_인상,실적쇼크,수출규제",0,1,0,1,0,0,1,1,0,0,1,0
2022-10-13,0.2336,0.293,0.662,0.095,305,6,0,6,4,3,-16.3,0,0,1,"전쟁,수출규제,금리정책_인상",1,1,0,1,0,0,1,0,0,0,0,0
2022-10-14,0.171,0.2861,0.573,0.15,234,4,0,4,4,1,-14.0,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-10-15,0.25,0.2804,0.625,0.094,32,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-16,0.135,0.2594,0.405,0.081,37,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-17,0.2184,0.2867,0.628,0.107,309,4,0,4,3,2,-7.4,0,0,0,"전쟁,은행위기",1,0,0,0,0,0,0,0,0,1,0,0
2022-10-18,0.2435,0.2708,0.678,0.091,329,4,0,4,4,3,-9.9,0,0,1,"전쟁,인플레이션,수출규제",1,0,0,0,0,0,1,0,0,0,1,0
2022-10-19,0.1726,0.2967,0.551,0.157,312,10,0,10,6,3,-16.8,0,0,0,"수출규제,금리정책_인상,실적쇼크",0,1,0,1,0,0,1,1,0,0,0,0
2022-10-20,0.2184,0.2919,0.649,0.135,296,3,0,3,3,2,-5.5,0,0,0,"지정학_긴장,금리정책_인상",0,1,0,1,1,0,0,0,0,0,0,0
2022-10-21,0.2343,0.2934,0.648,0.112,267,3,0,3,2,1,-7.8,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-22,0.3129,0.2376,0.767,0.056,90,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-23,0.1815,0.2578,0.558,0.116,43,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-10-24,0.2086,0.2814,0.615,0.111,252,3,0,3,3,2,-8.0,0,0,0,"지정학_긴장,수출규제",0,0,0,0,1,0,1,0,0,0,0,0
2022-10-25,0.2061,0.3121,0.616,0.13,323,6,0,6,5,4,-16.0,0,0,0,"전쟁,수출규제,유가급등,지정학_긴장",1,0,0,0,1,0,1,0,1,0,0,0
2022-10-26,0.1887,0.3205,0.579,0.149,342,7,0,7,5,5,-13.5,1,-2,0,"금리정책_인하,지정학_긴장,은행위기,금리정책_인상,인플레이션",0,1,1,1,1,0,0,0,0,1,1,0
2022-10-27,0.1993,0.3028,0.606,0.14,307,5,1,5,5,3,-9.2,0,0,0,"실적쇼크,은행위기,수출규제",0,0,0,0,0,0,1,1,0,1,0,0
2022-10-28,0.2059,0.2885,0.565,0.109,248,6,0,6,5,2,-13.0,0,0,0,"금리정책_인상,지정학_긴장",0,1,0,1,1,0,0,0,0,0,0,0
2022-10-29,0.1353,0.3688,0.576,0.212,33,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-30,0.1925,0.2274,0.519,0.037,27,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2022-10-31,0.2119,0.2747,0.646,0.109,285,3,0,3,3,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-01,0.1888,0.2959,0.624,0.128,399,6,0,6,4,5,-14.3,0,0,0,"은행위기,전쟁,지정학_긴장,실적쇼크,인플레이션",1,0,0,0,1,0,0,1,0,1,1,0
2022-11-02,0.2177,0.2926,0.627,0.127,402,6,0,6,2,3,-10.4,0,0,0,"지정학_긴장,금리정책_인상,실적쇼크",0,1,0,1,1,0,0,1,0,0,0,0
2022-11-03,0.194,0.3102,0.611,0.142,386,4,0,4,4,2,-7.8,0,0,0,"수출규제,금리정책_인상",0,1,0,1,0,0,1,0,0,0,0,0
2022-11-04,0.1981,0.2894,0.588,0.13,284,7,0,7,5,5,-15.8,0,0,0,"은행위기,전쟁,수출규제,금리정책_인상,실적쇼크",1,1,0,1,0,0,1,1,0,1,0,0
2022-11-05,0.1269,0.2904,0.568,0.189,37,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-06,0.1834,0.3048,0.634,0.146,41,1,0,1,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-07,0.1962,0.2865,0.627,0.133,316,8,0,8,6,2,-19.6,0,0,0,"금리정책_인상,전쟁",1,1,0,1,0,0,0,0,0,0,0,0
2022-11-08,0.2134,0.2937,0.611,0.128,329,10,0,10,7,4,-26.7,0,0,0,"지정학_긴장,금리정책_인상,수출규제,실적쇼크",0,1,0,1,1,0,1,1,0,0,0,0
2022-11-09,0.2058,0.3314,0.616,0.147,333,3,0,3,2,1,-2.5,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2022-11-10,0.2179,0.2968,0.629,0.111,350,4,0,4,1,3,-10.5,0,0,1,"지정학_긴장,인플레이션,금리정책_인상",0,1,0,1,1,0,0,0,0,0,1,0
2022-11-11,0.1492,0.3131,0.568,0.185,227,5,0,5,4,3,-11.5,0,0,0,"실적쇼크,수출규제,금리정책_인상",0,1,0,1,0,0,1,1,0,0,0,0
2022-11-12,0.0751,0.3462,0.442,0.256,43,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2022-11-13,0.2055,0.2256,0.615,0.103,39,3,0,3,2,2,2.3,0,0,0,"유가급등,금리정책_인하",0,0,1,1,0,0,0,0,1,0,0,0
2022-11-14,0.1919,0.2872,0.593,0.133,332,1,0,1,1,1,-2.9,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2022-11-15,0.1961,0.3171,0.603,0.134,373,6,0,6,4,4,-10.1,0,0,0,"전쟁,지정학_긴장,실적쇼크,은행위기",1,0,0,0,1,0,0,1,0,1,0,0
2022-11-16,0.1802,0.3126,0.549,0.143,315,7,0,7,5,4,-13.0,0,0,0,"금리정책_인상,지정학_긴장,수출규제,실적쇼크",0,1,0,1,1,0,1,1,0,0,0,0
2022-11-17,0.2451,0.3,0.678,0.116,388,5,0,5,3,3,-12.9,0,0,0,"금리정책_인상,은행위기,수출규제",0,1,0,1,0,0,1,0,0,1,0,0
2022-11-18,0.1877,0.3186,0.589,0.129,241,6,0,6,5,4,-15.5,0,0,0,"인플레이션,금리정책_인상,유가급등,지정학_긴장",0,1,0,1,1,0,0,0,1,0,1,0
2022-11-19,0.2208,0.2831,0.571,0.114,35,2,0,2,1,2,-5.5,0,0,0,"수출규제,관세",0,0,0,0,0,1,1,0,0,0,0,0
2022-11-20,0.1154,0.2909,0.45,0.2,40,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-21,0.2046,0.2942,0.632,0.125,272,3,0,3,3,1,-2.1,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2022-11-22,0.1822,0.3022,0.565,0.145,276,9,0,9,4,5,-9.5,0,0,0,"지정학_긴장,금리정책_인하,실적쇼크,수출규제,전쟁",1,0,1,1,1,0,1,1,0,0,0,0
2022-11-23,0.2325,0.2663,0.656,0.1,180,2,0,2,2,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2022-11-24,0.1423,0.2895,0.51,0.135,96,4,0,4,3,3,-11.8,0,0,0,"전쟁,지정학_긴장,금리정책_인상",1,1,0,1,1,0,0,0,0,0,0,0
